product_id,upc,product_name,department,subcategory,brand,supplier_id,standard_cost,regular_price,tax_category,product_status,launch_date
SKU0000405,856224077792,Classic Car Care Item 405,Automotive,Car Care,Northpeak,SUP00043,369.95,810.44,Pharmacy Exempt,Discontinued,2022-12-16
SKU0000406,173510986522,Everyday Cycling Item 406,Sports,Cycling,Valueplus,SUP00043,158.3,401.39,Pharmacy Exempt,Seasonal,
SKU0000407,906079292117,Everyday School Supplies Item 407,Office,School Supplies,Freshway,SUP00012,299.92,489.82,Food Exempt,Active,2020-02-28
SKU0000408,182088803064,Everyday School Supplies Item 408,Office,School Supplies,Northpeak,SUP00003,67.6,172.1,Food Exempt,Seasonal,2022-06-24
SKU0000409,676302059548,Value Car Care Item 409,Automotive,Car Care,Urbanbasics,SUP00065,115.09,190.8,Taxable,Active,2026-01-18
SKU0000410,251620946940,Classic Outdoor Item 410,Sports,Outdoor,Urbanbasics,SUP00033,140.48,249.43,Taxable,Discontinued,
SKU0000411,721730605350,Value Beverages Item 411,Grocery,Beverages,Valueplus,SUP00019,394.47,551.97,Taxable,Discontinued,2022-02-12
SKU0000412,254658340413,Smart School Supplies Item 412,Office,School Supplies,Northpeak,SUP00050,112.5,177.1,Food Exempt,Active,2021-09-12
SKU0000413,432317060885,Classic Men Item 413,Apparel,Men,Greathome,SUP00009,90.76,126.83,Taxable,Discontinued,
SKU0000414,815063683667,Value Accessories Item 414,Automotive,Accessories,Northpeak,SUP00012,108.55,231.7,Pharmacy Exempt,Discontinued,
SKU0000415,780132661370,Family Tires Item 415,Automotive,Tires,Valueplus,SUP00075,155.19,334.14,Pharmacy Exempt,Seasonal,
SKU0000416,210140220564,Family Bedding Item 416,Home,Bedding,Urbanbasics,SUP00003,149.91,272.77,Food Exempt,Discontinued,2026-02-26
SKU0000417,456727859983,Premium Cosmetics Item 417,Health & Beauty,Cosmetics,Valueplus,SUP00003,101.52,246.82,Taxable,Seasonal,2021-03-10
SKU0000418,529485983588,Smart Dairy Item 418,Grocery,Dairy,Techline,SUP00010,196.3,359.63,Taxable,Active,2020-12-10
SKU0000419,568703349089,Everyday Women Item 419,Apparel,Women,Healthyyou,SUP00069,11.84,30.1,Food Exempt,Discontinued,2021-02-07
SKU0000420,185061230179,Value Cycling Item 420,Sports,Cycling,Greathome,SUP00071,389.95,678.55,Food Exempt,Seasonal,
SKU0000421,505634669188,Family Stationery Item 421,Office,Stationery,Techline,SUP00030,274.16,311.41,Taxable,Active,
SKU0000422,796844118700,Premium Men Item 422,Apparel,Men,Freshway,SUP00008,285.85,539.36,Taxable,Active,
SKU0000423,569751238057,Premium Dairy Item 423,Grocery,Dairy,Techline,SUP00018,69.84,152.87,Food Exempt,Discontinued,
SKU0000424,984961544821,Smart Car Care Item 424,Automotive,Car Care,Techline,SUP00024,113.43,300.6,Taxable,Discontinued,2018-11-26
SKU0000425,467717423650,Smart Wellness Item 425,Health & Beauty,Wellness,Northpeak,SUP00073,148.16,294.46,Taxable,Seasonal,2026-03-11
SKU0000426,266107047589,Premium Tires Item 426,Automotive,Tires,Northpeak,SUP00064,23.45,32.85,Food Exempt,Seasonal,
SKU0000427,510576507289,Classic Pharmacy Item 427,Health & Beauty,Pharmacy,Greathome,SUP00070,441.9,863.97,Food Exempt,Seasonal,
SKU0000428,365240009638,Premium Car Care Item 428,Automotive,Car Care,Freshway,SUP00048,136.17,,Taxable,Discontinued,
SKU0000429,120826283046,Premium Cosmetics Item 429,Health & Beauty,Cosmetics,Techline,SUP00060,311.28,356.5,Taxable,Active,
SKU0000430,841022797214,Smart Outdoor Item 430,Sports,Outdoor,Techline,SUP00004,248.29,325.86,Taxable,Seasonal,2025-09-27
SKU0000431,328220861882,Smart Car Care Item 431,Automotive,Car Care,Valueplus,SUP00069,80.26,134.11,Taxable,Active,2023-07-19
SKU0000432,309559009369,Value Accessories Item 432,Automotive,Accessories,Northpeak,SUP00004,392.99,694.49,Taxable,Seasonal,
SKU0000433,836701591003,Everyday School Supplies Item 433,Office,School Supplies,Northpeak,SUP00030,351.39,814.73,Food Exempt,Active,
SKU0000434,977908149507,Smart Pantry Item 434,Grocery,Pantry,Greathome,SUP00008,219.05,236.64,Pharmacy Exempt,Active,
SKU0000435,855100119347,Value Audio Item 435,Electronics,Audio,Freshway,SUP00068,335.37,525.74,Taxable,Active,
SKU0000436,605378904382,Premium Car Care Item 436,Automotive,Car Care,Urbanbasics,SUP00059,76.92,115.02,Food Exempt,Active,
SKU0000437,854507151472,Family Women Item 437,Apparel,Women,Techline,SUP00060,84.44,167.65,Pharmacy Exempt,Discontinued,2026-02-14
SKU0000438,181585943988,Premium Pharmacy Item 438,Health & Beauty,Pharmacy,Valueplus,SUP00016,309.74,643.97,Pharmacy Exempt,Active,2025-01-19
SKU0000439,239202611546,Smart Audio Item 439,Electronics,Audio,Healthyyou,SUP00012,57.31,75.5,Taxable,Discontinued,
SKU0000440,456544225077,Value Women Item 440,Apparel,Women,Greathome,SUP00045,236.34,510.18,Food Exempt,Active,
SKU0000441,669769543828,Everyday Cycling Item 441,Sports,Cycling,Valueplus,SUP00057,291.27,486.34,Taxable,Discontinued,
SKU0000442,759107936173,Classic Produce Item 442,Grocery,Produce,Freshway,SUP00067,16.59,39.52,Taxable,Discontinued,
SKU0000443,470862651203,Classic Accessories Item 443,Electronics,Accessories,Greathome,SUP00024,71.9,92.19,Taxable,Discontinued,2022-07-24
SKU0000444,702126171822,Value Car Care Item 444,Automotive,Car Care,Valueplus,SUP00043,80.02,199.58,Food Exempt,Active,2025-06-20
SKU0000445,754433509027,Value Cycling Item 445,Sports,Cycling,Greathome,SUP00063,197.99,254.03,Food Exempt,Active,
SKU0000446,281601352278,Value Audio Item 446,Electronics,Audio,Techline,SUP00060,32.66,53.74,Pharmacy Exempt,Active,2019-12-20
SKU0000447,249038595174,Smart Audio Item 447,Electronics,Audio,Greathome,SUP00065,161.12,220.89,Taxable,Seasonal,2024-06-05
SKU0000448,396879856856,Smart Women Item 448,Apparel,Women,Freshway,SUP00068,258.22,530.06,Taxable,Discontinued,
SKU0000449,797938815158,Classic Produce Item 449,Grocery,Produce,Freshway,SUP00037,81.85,116.56,Food Exempt,Discontinued,2022-12-31
SKU0000450,992610184317,Classic Dairy Item 450,Grocery,Dairy,Greathome,SUP00025,18.3,28.93,Pharmacy Exempt,Seasonal,2019-07-08
SKU0000451,802787961230,Everyday School Supplies Item 451,Office,School Supplies,Healthyyou,SUP00006,57.54,109.95,Food Exempt,Active,2018-03-07
SKU0000452,420231083292,Smart Personal Care Item 452,Health & Beauty,Personal Care,Greathome,SUP00035,138.13,325.0,Pharmacy Exempt,Active,
SKU0000453,373075884039,Classic Accessories Item 453,Electronics,Accessories,Techline,SUP00014,315.35,401.71,Taxable,Discontinued,
SKU0000454,631489858275,Family Decor Item 454,Home,Decor,Techline,SUP00031,143.6,216.29,Taxable,Active,2024-12-03
SKU0000455,777635709086,Value Accessories Item 455,Automotive,Accessories,Healthyyou,SUP00055,184.33,465.12,Taxable,Discontinued,2023-08-03
SKU0000456,967963510881,Classic Pharmacy Item 456,Health & Beauty,Pharmacy,Healthyyou,SUP00043,156.94,224.21,Taxable,Seasonal,2021-04-22
SKU0000457,835417831588,Everyday School Supplies Item 457,Office,School Supplies,Urbanbasics,SUP00006,304.69,363.55,Taxable,Discontinued,
SKU0000458,145220339218,Everyday Beverages Item 458,Grocery,Beverages,Valueplus,SUP00043,107.72,218.82,Taxable,Seasonal,
SKU0000459,955198554309,Classic Kids Item 459,Apparel,Kids,Northpeak,SUP00013,240.9,404.06,Taxable,Seasonal,
SKU0000460,291383305531,Family Outdoor Item 460,Sports,Outdoor,Valueplus,SUP00045,329.1,435.36,Food Exempt,Active,2024-10-28
SKU0000461,692071829323,Value Accessories Item 461,Automotive,Accessories,Greathome,SUP00015,77.84,128.78,Pharmacy Exempt,Seasonal,
SKU0000462,348007766182,Family Personal Care Item 462,Health & Beauty,Personal Care,Urbanbasics,SUP00066,37.54,46.74,Taxable,Active,2018-01-17
SKU0000463,750445113169,Everyday Car Care Item 463,Automotive,Car Care,Techline,SUP00012,49.23,66.59,Taxable,Discontinued,2019-06-28
SKU0000464,140130120505,Classic School Supplies Item 464,Office,School Supplies,Freshway,SUP00047,405.81,553.99,Taxable,Discontinued,
SKU0000465,921342063403,Value Gaming Item 465,Electronics,Gaming,Urbanbasics,SUP00062,288.88,434.43,Pharmacy Exempt,Active,2022-07-15
SKU0000466,327184127340,Family Car Care Item 466,Automotive,Car Care,Techline,SUP00043,149.56,167.73,Food Exempt,Seasonal,2021-07-31
SKU0000467,592300001744,Premium Cosmetics Item 467,Health & Beauty,Cosmetics,Techline,SUP00005,349.18,667.04,Food Exempt,Active,
SKU0000468,368098344287,Smart Wellness Item 468,Health & Beauty,Wellness,Greathome,SUP00036,150.1,372.36,Pharmacy Exempt,Discontinued,2018-07-13
SKU0000469,140966978241,Everyday Kitchen Item 469,Home,Kitchen,Valueplus,SUP00074,341.8,745.78,Food Exempt,Seasonal,
SKU0000470,686834724245,Classic Car Care Item 470,Automotive,Car Care,Techline,SUP00021,229.94,314.4,Taxable,Active,
SKU0000471,708428597383,Classic Fitness Item 471,Sports,Fitness,Northpeak,SUP00063,,112.86,Pharmacy Exempt,Active,2023-03-27
SKU0000472,782297844905,Premium Men Item 472,Apparel,Men,Urbanbasics,SUP00051,204.76,521.44,Food Exempt,Seasonal,2021-12-21
SKU0000473,943753462983,Premium Accessories Item 473,Automotive,Accessories,Urbanbasics,SUP00055,126.33,305.73,Taxable,Active,2026-05-11
SKU0000474,756611106854,Smart Car Care Item 474,Automotive,Car Care,Healthyyou,SUP00016,21.46,27.78,Pharmacy Exempt,Seasonal,2018-07-22
SKU0000475,407099453671,Smart Fitness Item 475,Sports,Fitness,Healthyyou,SUP00005,68.87,150.21,Food Exempt,Discontinued,
SKU0000476,280032708507,Family Cycling Item 476,Sports,Cycling,Urbanbasics,SUP00045,94.53,196.21,Taxable,Active,
SKU0000477,332884111105,Everyday Cosmetics Item 477,Health & Beauty,Cosmetics,Urbanbasics,SUP00021,57.39,64.16,Taxable,Active,
SKU0000478,886634866853,Smart Personal Care Item 478,Health & Beauty,Personal Care,Greathome,SUP00065,199.85,389.19,Pharmacy Exempt,Active,2018-06-28
SKU0000479,866741216532,Classic Accessories Item 479,Automotive,Accessories,Northpeak,SUP00010,90.71,238.05,Pharmacy Exempt,Active,
SKU0000480,676497070372,Family Personal Care Item 480,Health & Beauty,Personal Care,Valueplus,SUP00010,47.8,83.99,Food Exempt,Active,
SKU0000481,911666606925,Classic Stationery Item 481,Office,Stationery,Valueplus,SUP00007,415.72,807.85,Taxable,Active,
SKU0000482,521763739901,Smart School Supplies Item 482,Office,School Supplies,Urbanbasics,SUP00054,380.67,751.13,Taxable,Active,2021-03-05
SKU0000483,713172190974,Everyday Shoes Item 483,Apparel,Shoes,Northpeak,SUP00061,89.94,117.0,Pharmacy Exempt,Active,2022-06-05
SKU0000484,846263013313,Value Kids Item 484,Apparel,Kids,Greathome,SUP00067,350.11,909.84,Pharmacy Exempt,Active,2022-10-17
SKU0000485,688664405904,Classic Printing Item 485,Office,Printing,Techline,SUP00045,212.56,370.73,Food Exempt,Active,2021-03-27
SKU0000486,406726735223,Value Frozen Item 486,Grocery,Frozen,Greathome,SUP00069,335.69,850.29,Pharmacy Exempt,Seasonal,2019-04-02
SKU0000487,606448013900,Premium Accessories Item 487,Electronics,Accessories,Valueplus,SUP00075,2.19,3.12,Food Exempt,Active,2023-10-08
SKU0000488,524935996503,Everyday Fitness Item 488,Sports,Fitness,Freshway,SUP00044,58.48,96.15,Food Exempt,Seasonal,
SKU0000489,450309831833,Classic Frozen Item 489,Grocery,Frozen,Healthyyou,SUP00048,23.27,25.87,Taxable,Active,2023-01-25
SKU0000490,414059604485,Premium Kids Item 490,Apparel,Kids,Freshway,SUP00070,19.42,27.28,Food Exempt,Discontinued,2018-03-20
SKU0000491,847051319953,Smart Stationery Item 491,Office,Stationery,Valueplus,SUP00038,395.25,1002.11,Taxable,Active,
SKU0000492,170005461988,Family Pharmacy Item 492,Health & Beauty,Pharmacy,Valueplus,SUP00027,386.2,571.92,Pharmacy Exempt,Seasonal,
SKU0000493,811621868501,Smart Tires Item 493,Automotive,Tires,Healthyyou,SUP00033,129.14,209.83,Taxable,Discontinued,2022-06-11
SKU0000494,893324646412,Premium Bedding Item 494,Home,Bedding,Northpeak,SUP_BAD,384.34,878.63,Taxable,Active,
SKU0000495,965773153385,Family Computers Item 495,Electronics,Computers,Valueplus,SUP00032,192.42,308.03,Taxable,Active,2021-03-05
SKU0000496,705680562905,Value Cosmetics Item 496,Health & Beauty,Cosmetics,Healthyyou,SUP00018,248.42,487.25,Food Exempt,Active,
SKU0000497,201947038018,Classic Pantry Item 497,Grocery,Pantry,Urbanbasics,SUP00015,69.82,88.01,Pharmacy Exempt,Active,
SKU0000498,185057736970,Everyday School Supplies Item 498,Office,School Supplies,Valueplus,SUP00020,441.51,628.07,Taxable,Active,
SKU0000499,751024394698,Smart Printing Item 499,Office,Printing,Greathome,SUP00036,343.93,377.39,Pharmacy Exempt,Discontinued,
SKU0000500,974671513504,Value Stationery Item 500,Office,Stationery,Northpeak,SUP00040,100.95,263.42,Taxable,Active,
SKU0000501,356672711975,Everyday Accessories Item 501,Automotive,Accessories,Greathome,SUP00061,66.1,122.73,Pharmacy Exempt,Seasonal,2024-01-15
SKU0000502,190011466298,Premium Bedding Item 502,Home,Bedding,Techline,SUP00026,266.62,391.2,Taxable,Active,
SKU0000503,969712315180,Everyday Fitness Item 503,Sports,Fitness,Urbanbasics,SUP00052,355.97,569.02,Taxable,Seasonal,
SKU0000504,676053200297,Everyday Bedding Item 504,Home,Bedding,Freshway,SUP00003,445.84,1051.77,Taxable,Active,
SKU0000505,970314587185,Classic Outdoor Item 505,Sports,Outdoor,Freshway,SUP00017,137.88,181.23,Pharmacy Exempt,Active,
SKU0000506,480280309984,Everyday Bedding Item 506,Home,Bedding,Techline,SUP00013,127.71,138.59,Food Exempt,Active,
SKU0000507,823574970709,Value Cosmetics Item 507,Health & Beauty,Cosmetics,Northpeak,SUP00009,290.79,731.19,Food Exempt,Seasonal,
SKU0000508,776842326546,Everyday Kids Item 508,Apparel,Kids,Urbanbasics,SUP00064,97.72,205.17,Taxable,Seasonal,
SKU0000509,731269004410,Family Storage Item 509,Home,Storage,Greathome,SUP00035,153.52,214.37,Food Exempt,Seasonal,2023-12-04
SKU0000510,197521950105,Everyday Accessories Item 510,Electronics,Accessories,Freshway,SUP00074,,532.2,Taxable,Discontinued,2024-09-04
SKU0000511,167833495557,Everyday Accessories Item 511,Automotive,Accessories,Urbanbasics,SUP00057,292.97,714.61,Pharmacy Exempt,Active,2020-09-14
SKU0000512,171042958777,Classic Kids Item 512,Apparel,Kids,Valueplus,SUP00060,203.46,248.02,Taxable,Seasonal,
SKU0000513,330974662746,Smart Decor Item 513,Home,Decor,Greathome,SUP00070,242.61,358.93,Pharmacy Exempt,Seasonal,
SKU0000514,344000253860,Value Kids Item 514,Apparel,Kids,Techline,SUP00017,185.32,325.92,Pharmacy Exempt,Discontinued,
SKU0000515,671049856047,Classic Tires Item 515,Automotive,Tires,Greathome,SUP00024,235.54,538.39,Food Exempt,Seasonal,2023-08-18
SKU0000516,493757285990,Smart Printing Item 516,Office,Printing,Freshway,SUP00052,272.63,359.94,Pharmacy Exempt,Seasonal,
SKU0000517,792002351669,Everyday Cycling Item 517,Sports,Cycling,Techline,SUP00064,57.28,122.87,Pharmacy Exempt,Active,2021-09-24
SKU0000518,176167991844,Classic Wellness Item 518,Health & Beauty,Wellness,Greathome,SUP00035,76.33,198.88,Taxable,Discontinued,
SKU0000519,925513201749,Value Beverages Item 519,Grocery,Beverages,Freshway,SUP00021,183.5,268.9,Pharmacy Exempt,Seasonal,
SKU0000520,268132114562,Classic Tires Item 520,Automotive,Tires,Urbanbasics,SUP00038,60.56,158.57,Taxable,Active,
SKU0000521,583526492769,Everyday Kids Item 521,Apparel,Kids,Techline,SUP00056,410.12,774.27,Taxable,Discontinued,
SKU0000522,693792258918,Premium Cosmetics Item 522,Health & Beauty,Cosmetics,Techline,SUP00016,50.61,130.1,Food Exempt,Discontinued,
SKU0000523,864277518307,Value Fitness Item 523,Sports,Fitness,Northpeak,SUP00012,44.5,118.56,Taxable,Seasonal,
SKU0000524,775979703940,Everyday School Supplies Item 524,Office,School Supplies,Greathome,SUP00031,413.44,959.9,Food Exempt,Seasonal,
SKU0000525,197215910000,Smart Kitchen Item 525,Home,Kitchen,Northpeak,SUP00007,136.26,365.63,Pharmacy Exempt,Discontinued,
SKU0000526,323302570257,Premium Car Care Item 526,Automotive,Car Care,Valueplus,SUP00063,210.05,317.64,Food Exempt,Discontinued,2020-01-20
SKU0000527,363728368452,Family Fitness Item 527,Sports,Fitness,Greathome,SUP00009,96.95,156.1,Taxable,Discontinued,2018-03-18
SKU0000528,267790173453,Family Accessories Item 528,Automotive,Accessories,Healthyyou,SUP00027,35.11,65.18,Pharmacy Exempt,Active,
SKU0000529,756431632679,Smart Personal Care Item 529,Health & Beauty,Personal Care,Freshway,SUP00063,117.22,295.09,Taxable,Discontinued,
SKU0000530,912622903340,Premium Gaming Item 530,Electronics,Gaming,Urbanbasics,SUP00070,40.82,54.09,Taxable,Active,2026-03-10
SKU0000531,403200413546,Everyday Stationery Item 531,Office,Stationery,Healthyyou,SUP00070,221.26,331.03,Food Exempt,Discontinued,2021-03-01
SKU0000532,487357698418,Classic Cycling Item 532,Sports,Cycling,Healthyyou,SUP00006,9.48,18.58,Taxable,Seasonal,2024-04-29
SKU0000533,845581385037,Classic Outdoor Item 533,Sports,Outdoor,Techline,SUP00049,156.59,286.14,Pharmacy Exempt,Active,
SKU0000534,116901635150,Premium Frozen Item 534,Grocery,Frozen,Urbanbasics,SUP00060,142.86,238.07,Pharmacy Exempt,Discontinued,
SKU0000535,276801734796,Value Accessories Item 535,Automotive,Accessories,Valueplus,SUP00034,290.12,541.06,Food Exempt,Active,
SKU0000536,610595619732,Premium Personal Care Item 536,Health & Beauty,Personal Care,Greathome,SUP00014,74.44,162.65,Taxable,Active,2025-10-16
SKU0000537,352081234039,Value Personal Care Item 537,Health & Beauty,Personal Care,Urbanbasics,SUP00033,3.67,7.21,Pharmacy Exempt,Discontinued,
SKU0000538,552981725327,Family Accessories Item 538,Automotive,Accessories,Northpeak,SUP00060,385.51,1009.74,Pharmacy Exempt,Active,2024-09-07
SKU0000539,412369686232,Premium Decor Item 539,Home,Decor,Healthyyou,SUP00028,312.86,415.73,Taxable,Active,
SKU0000540,651816253055,Smart Car Care Item 540,Automotive,Car Care,Freshway,SUP00036,178.97,387.75,Taxable,Discontinued,
SKU0000541,902359326055,Family Gaming Item 541,Electronics,Gaming,Greathome,SUP00013,266.83,398.78,Food Exempt,Active,
SKU0000542,915692108399,Smart Cycling Item 542,Sports,Cycling,Northpeak,SUP00053,202.49,494.12,Pharmacy Exempt,Active,
SKU0000543,117205507994,Value Printing Item 543,Office,Printing,Urbanbasics,SUP00048,87.33,183.59,Taxable,Active,2024-03-01
SKU0000544,788442630879,Everyday Bedding Item 544,Home,Bedding,Healthyyou,SUP00057,402.41,470.58,Taxable,Seasonal,
SKU0000545,325161294914,Family Printing Item 545,Office,Printing,Urbanbasics,SUP00027,184.97,496.32,Taxable,Discontinued,
SKU0000546,472284198768,Everyday Frozen Item 546,Grocery,Frozen,Greathome,SUP00051,9.19,17.95,Taxable,Discontinued,2025-02-24
SKU0000547,353140040476,Value Wellness Item 547,Health & Beauty,Wellness,Greathome,SUP00068,286.34,595.93,Taxable,Seasonal,2022-02-11
SKU0000548,732245807055,Smart Storage Item 548,Home,Storage,Freshway,SUP00010,32.26,62.68,Pharmacy Exempt,Active,2021-09-25
SKU0000549,801619354240,Classic Printing Item 549,Office,Printing,Healthyyou,SUP00024,87.85,158.94,Pharmacy Exempt,Active,
SKU0000550,881488181547,Everyday Tires Item 550,Automotive,Tires,Urbanbasics,SUP00061,365.58,915.46,Taxable,Seasonal,
SKU0000551,503415160038,Smart Beverages Item 551,Grocery,Beverages,Valueplus,SUP00012,336.27,469.71,Food Exempt,Active,2022-08-13
SKU0000552,921792120420,Value Decor Item 552,Home,Decor,Urbanbasics,SUP00051,319.44,659.24,Taxable,Active,2023-11-18
SKU0000553,530171189656,Premium Kitchen Item 553,Home,Kitchen,Urbanbasics,SUP00025,333.43,493.1,Pharmacy Exempt,Discontinued,2021-01-25
SKU0000554,249872888091,Premium Stationery Item 554,Office,Stationery,Greathome,SUP00035,57.01,88.37,Pharmacy Exempt,Active,
SKU0000555,451918321902,Everyday Personal Care Item 555,Health & Beauty,Personal Care,Freshway,SUP00075,239.83,537.47,Food Exempt,Active,
SKU0000556,923429180962,Classic Stationery Item 556,Office,Stationery,Techline,SUP00050,396.38,717.91,Food Exempt,Seasonal,2023-06-26
SKU0000557,432026520600,Family Dairy Item 557,Grocery,Dairy,Valueplus,SUP00023,59.33,157.18,Taxable,Discontinued,
SKU0000558,970250321131,Family Produce Item 558,Grocery,Produce,Northpeak,SUP00022,199.58,533.25,Pharmacy Exempt,Active,
SKU0000559,169125939235,Value Dairy Item 559,Grocery,Dairy,Healthyyou,SUP00022,409.77,492.88,Taxable,Active,
SKU0000560,861195458528,Premium Car Care Item 560,Automotive,Car Care,Valueplus,SUP00022,384.84,836.56,Food Exempt,Seasonal,2021-01-13
SKU0000561,566374200446,Classic Stationery Item 561,Office,Stationery,Greathome,SUP00067,259.76,539.27,Pharmacy Exempt,Active,2023-01-25
SKU0000562,364391085729,Classic Shoes Item 562,Apparel,Shoes,Techline,SUP00020,427.33,1143.66,Taxable,Active,2023-03-17
SKU0000563,460500950765,Premium Car Care Item 563,Automotive,Car Care,Healthyyou,SUP00007,69.86,105.07,Taxable,Active,2024-09-29
SKU0000564,900031648689,Smart School Supplies Item 564,Office,School Supplies,Urbanbasics,SUP00031,306.21,612.13,Food Exempt,Active,
SKU0000565,666006412955,Family Fitness Item 565,Sports,Fitness,Healthyyou,SUP00075,38.95,80.22,Pharmacy Exempt,Active,2019-05-15
SKU0000566,720372978272,Classic Kitchen Item 566,Home,Kitchen,Valueplus,SUP00043,152.8,325.03,Taxable,Active,2019-12-25
SKU0000567,407050050514,Everyday Cosmetics Item 567,Health & Beauty,Cosmetics,Freshway,SUP00036,6.92,15.45,Pharmacy Exempt,Active,
SKU0000568,749291861157,Family Pantry Item 568,Grocery,Pantry,Valueplus,SUP00048,76.85,124.61,Taxable,Seasonal,
SKU0000569,459229059008,Everyday Personal Care Item 569,Health & Beauty,Personal Care,Healthyyou,SUP00074,406.38,496.82,Food Exempt,Seasonal,2024-02-04
SKU0000570,537988794436,Classic Frozen Item 570,Grocery,Frozen,Techline,SUP00063,10.05,11.57,Pharmacy Exempt,Active,
SKU0000571,959482844183,Family Men Item 571,Apparel,Men,Freshway,SUP00041,21.81,43.0,Taxable,Active,2019-04-11
SKU0000572,485824894616,Premium Pharmacy Item 572,Health & Beauty,Pharmacy,Greathome,SUP00044,139.44,237.05,Food Exempt,Discontinued,
SKU0000573,488376478151,Value Bedding Item 573,Home,Bedding,Healthyyou,SUP00022,170.61,446.39,Food Exempt,Seasonal,
SKU0000574,630965215179,Smart Beverages Item 574,Grocery,Beverages,Urbanbasics,SUP00051,303.41,482.52,Taxable,Discontinued,2023-01-29
SKU0000575,419346542166,Family Dairy Item 575,Grocery,Dairy,Healthyyou,SUP00072,319.07,795.41,Food Exempt,Active,2023-10-06
SKU0000576,943026770750,Premium Bedding Item 576,Home,Bedding,Urbanbasics,SUP00052,233.21,490.8,Pharmacy Exempt,Active,
SKU0000577,560240514310,Value Beverages Item 577,Grocery,Beverages,Techline,SUP00019,10.78,26.91,Taxable,Active,2020-04-17
SKU0000578,300215249536,Smart Women Item 578,Apparel,Women,Valueplus,SUP00015,209.42,508.68,Taxable,Active,
SKU0000579,250782994712,Classic Stationery Item 579,Office,Stationery,Valueplus,SUP00024,138.15,225.24,Taxable,Active,2022-07-11
SKU0000580,665824664216,Value Women Item 580,Apparel,Women,Valueplus,SUP00046,394.65,613.86,Taxable,Discontinued,2021-06-28
SKU0000581,802604708333,Premium School Supplies Item 581,Office,School Supplies,Valueplus,SUP00038,48.72,122.09,Pharmacy Exempt,Active,2022-12-16
SKU0000582,299230783041,Everyday Accessories Item 582,Electronics,Accessories,Greathome,SUP00007,63.83,162.66,Taxable,Seasonal,
SKU0000583,786775023778,Premium Accessories Item 583,Automotive,Accessories,Urbanbasics,SUP00008,12.71,15.26,Taxable,Active,2023-07-22
SKU0000584,279295629981,Value Audio Item 584,Electronics,Audio,Greathome,SUP00030,376.75,564.52,Taxable,Active,2024-12-06
SKU0000585,736600908012,Smart Kitchen Item 585,Home,Kitchen,Urbanbasics,SUP00010,95.53,104.64,Taxable,Seasonal,2024-10-05
SKU0000586,678984238182,Value School Supplies Item 586,Office,School Supplies,Valueplus,SUP00045,265.5,450.66,Taxable,Active,2023-08-02
SKU0000587,501979116758,Premium Accessories Item 587,Electronics,Accessories,Urbanbasics,SUP00050,87.08,119.28,Taxable,Seasonal,2023-07-12
SKU0000588,632706481822,Value Personal Care Item 588,Health & Beauty,Personal Care,Healthyyou,SUP00006,92.24,131.98,Food Exempt,Discontinued,2026-05-25
SKU0000589,744789743265,Smart Decor Item 589,Home,Decor,Urbanbasics,SUP00054,443.25,720.92,Pharmacy Exempt,Seasonal,
SKU0000590,658044260423,Everyday Outdoor Item 590,Sports,Outdoor,Valueplus,SUP00063,226.35,296.94,Food Exempt,Active,2021-07-12
SKU0000591,678887260679,Smart Women Item 591,Apparel,Women,Techline,SUP00028,147.29,374.81,Food Exempt,Discontinued,2023-03-01
SKU0000592,505447724895,Value Kitchen Item 592,Home,Kitchen,Valueplus,SUP00008,213.92,287.16,Pharmacy Exempt,Discontinued,
SKU0000593,302383857215,Value Bedding Item 593,Home,Bedding,Urbanbasics,SUP00015,37.02,89.34,Pharmacy Exempt,Discontinued,
SKU0000594,802859357933,Classic Audio Item 594,Electronics,Audio,Greathome,SUP00054,64.6,168.02,Taxable,Discontinued,
SKU0000595,568265880245,Everyday Accessories Item 595,Automotive,Accessories,Urbanbasics,SUP00018,85.25,155.85,Food Exempt,Seasonal,
SKU0000596,370944472200,Value Fitness Item 596,Sports,Fitness,Greathome,SUP00025,274.91,400.65,Pharmacy Exempt,Active,
SKU0000597,853883207213,Classic Storage Item 597,Home,Storage,Urbanbasics,SUP00051,367.44,989.31,Taxable,Active,
SKU0000598,571635778348,Value Pharmacy Item 598,Health & Beauty,Pharmacy,Northpeak,SUP00040,111.31,271.42,Pharmacy Exempt,Seasonal,
SKU0000599,899947676068,Value Accessories Item 599,Electronics,Accessories,Healthyyou,SUP00019,62.37,90.29,Taxable,Discontinued,
SKU0000600,147814520192,Value Personal Care Item 600,Health & Beauty,Personal Care,Valueplus,SUP00049,257.97,308.04,Taxable,Seasonal,2025-08-03
