product_id,product_name,category,subcategory,brand,supplier_id,standard_cost,list_price,unit_weight_lbs,hazmat_flag,temperature_controlled_flag,launch_date,product_status
SKU0000435,Premium Accessories Item 435,Electronics,Audio,Everpeak,SUP00056,108.01,285.93,48.185,False,False,2023-07-28,Active
SKU0000436,Pro Beverage Item 436,Grocery,Frozen,Aster,SUP00082,185.82,320.84,62.238,False,False,,Seasonal
SKU0000437,Pro Wellness Item 437,Health,Medical Supplies,Cobalt,SUP00005,220.45,589.26,40.757,False,False,,Discontinued
SKU0000438,Essential Smart Home Item 438,Electronics,Computing,Northline,SUP00050,133.72,308.28,55.665,False,True,,Discontinued
SKU0000439,Pro Basics Item 439,Apparel,Footwear,Northline,SUP00019,223.94,280.35,16.883,False,False,,Discontinued
SKU0000440,Premium Frozen Item 440,Grocery,Snack,Aster,SUP00031,140.15,206.69,57.385,False,True,2020-02-09,Discontinued
SKU0000441,Classic Accessories Item 441,Electronics,Smart Home,Cobalt,SUP00039,216.68,569.58,42.675,False,False,,Active
SKU0000442,Eco Furniture Item 442,Home,Furniture,Northline,SUP00005,,6.65,13.612,False,False,,Discontinued
SKU0000443,Compact Footwear Item 443,Apparel,Fitness,Solace,SUP00018,108.92,214.96,35.281,False,False,,Discontinued
SKU0000444,Eco Wellness Item 444,Health,Medical Supplies,Everpeak,SUP00104,234.25,443.81,49.022,False,False,2020-01-04,Active
SKU0000445,Essential Wellness Item 445,Health,Medical Supplies,Nimbus,SUP00058,263.85,449.62,38.558,False,False,2025-12-14,Active
SKU0000446,Compact Beverage Item 446,Grocery,Pantry,Nimbus,SUP00052,5.69,14.66,21.393,False,False,,Seasonal
SKU0000447,Eco Lighting Item 447,Home,Storage,Nimbus,SUP00084,97.11,172.68,60.783,False,False,2022-12-09,Seasonal
SKU0000448,Eco Stationery Item 448,Office,Desk Setup,Solace,SUP00042,218.34,484.93,66.583,False,False,,Active
SKU0000449,Essential Basics Item 449,Apparel,Fitness,Northline,SUP00010,21.88,43.86,17.017,False,False,,Discontinued
SKU0000450,Premium Organization Item 450,Office,Organization,Solace,SUP00060,120.92,158.04,71.364,False,False,,Discontinued
SKU0000451,Compact Medical Supplies Item 451,Health,Personal Care,Solace,SUP00020,282.24,540.7,3.848,False,False,2022-06-19,Active
SKU0000452,Essential Fitness Item 452,Apparel,Footwear,Northline,SUP00052,47.74,123.53,1.447,True,False,2023-10-02,Discontinued
SKU0000453,Pro Storage Item 453,Home,Storage,Aster,SUP00109,280.17,719.47,48.907,False,False,,Active
SKU0000454,Eco Storage Item 454,Home,Kitchen,Aster,SUP00064,182.41,424.3,38.16,True,False,,Active
SKU0000455,Premium Stationery Item 455,Office,Organization,Solace,SUP00106,130.54,356.84,39.965,False,False,,Discontinued
SKU0000456,Essential Basics Item 456,Apparel,Footwear,Solace,SUP00095,294.63,508.95,8.966,True,False,,Active
SKU0000457,Eco Personal Care Item 457,Health,Wellness,Everpeak,SUP00066,50.55,129.33,50.493,False,False,2020-02-06,Active
SKU0000458,Pro Furniture Item 458,Home,Lighting,Solace,SUP00018,175.67,261.56,69.176,True,False,,Seasonal
SKU0000459,Pro Beverage Item 459,Grocery,Snack,Cobalt,SUP00083,220.01,544.77,43.733,False,False,2021-11-28,Seasonal
SKU0000460,Compact Basics Item 460,Apparel,Basics,Cobalt,SUP00037,163.81,221.37,53.121,False,False,2024-02-24,Active
SKU0000461,Compact Furniture Item 461,Home,Lighting,Solace,SUP00056,14.48,29.26,22.433,False,False,2024-08-13,Active
SKU0000462,Pro Storage Item 462,Home,Lighting,Cobalt,SUP00005,299.19,432.94,12.261,False,True,2024-07-17,Active
SKU0000463,Compact Storage Item 463,Home,Lighting,Cobalt,SUP00072,239.54,329.15,17.967,False,True,,Discontinued
SKU0000464,Essential Audio Item 464,Electronics,Accessories,Aster,SUP00050,103.0,208.27,11.76,False,False,,Active
SKU0000465,Ultra Pharmacy Item 465,Health,Wellness,Everpeak,SUP00012,160.75,245.31,10.145,False,False,2021-08-13,Seasonal
SKU0000466,Compact Basics Item 466,Apparel,Fitness,Nimbus,SUP00118,79.72,203.81,34.428,False,False,2021-12-23,Active
SKU0000467,Essential Medical Supplies Item 467,Health,Wellness,Aster,SUP00039,256.63,479.02,1.405,False,False,2025-11-17,Active
SKU0000468,Pro Stationery Item 468,Office,Stationery,Nimbus,SUP00082,112.39,243.57,9.283,False,False,,Active
SKU0000469,Pro Personal Care Item 469,Health,Personal Care,Aster,SUP00057,285.9,436.79,32.352,False,False,,Active
SKU0000470,Ultra Medical Supplies Item 470,Health,Pharmacy,Everpeak,SUP00032,111.12,240.62,38.062,False,False,,Seasonal
SKU0000471,Ultra Pharmacy Item 471,Health,Pharmacy,Cobalt,SUP00107,31.8,43.25,74.53,False,False,2020-08-25,Seasonal
SKU0000472,Eco Computing Item 472,Electronics,Accessories,Northline,SUP00050,60.46,88.12,31.399,False,False,2020-09-08,Discontinued
SKU0000473,Pro Accessories Item 473,Electronics,Computing,Solace,SUP00033,141.91,,48.968,False,True,,Seasonal
SKU0000474,Compact Outerwear Item 474,Apparel,Basics,Aster,SUP00085,221.42,405.48,37.886,False,False,,Active
SKU0000475,Premium Stationery Item 475,Office,Organization,Northline,SUP00058,287.1,551.71,14.859,False,False,2021-05-02,Seasonal
SKU0000476,Compact Fitness Item 476,Apparel,Footwear,Solace,SUP00076,15.76,29.22,4.705,True,False,,Discontinued
SKU0000477,Essential Footwear Item 477,Apparel,Basics,Aster,SUP00099,57.59,116.4,33.046,False,False,,Active
SKU0000478,Classic Basics Item 478,Apparel,Footwear,Solace,SUP00118,113.13,300.14,47.555,False,False,,Discontinued
SKU0000479,Classic Medical Supplies Item 479,Health,Medical Supplies,Cobalt,SUP00021,258.67,558.1,21.346,True,False,2024-05-08,Active
SKU0000480,Premium Wellness Item 480,Health,Personal Care,Everpeak,SUP00033,288.48,411.69,10.585,True,False,2021-03-16,Seasonal
SKU0000481,Pro Snack Item 481,Grocery,Beverage,Northline,SUP00116,123.51,330.44,15.795,False,False,2025-03-27,Active
SKU0000482,Pro Outerwear Item 482,Apparel,Outerwear,Northline,SUP00072,146.9,281.45,43.841,True,True,,Discontinued
SKU0000483,Pro Audio Item 483,Electronics,Audio,Aster,SUP00082,126.24,343.91,38.172,False,True,2024-04-16,Seasonal
SKU0000484,Eco Lighting Item 484,Home,Lighting,Everpeak,SUP00001,125.25,240.02,22.386,False,False,,Active
SKU0000485,Essential Wellness Item 485,Health,Personal Care,Cobalt,SUP00115,293.48,529.78,51.658,False,False,,Discontinued
SKU0000486,Pro Footwear Item 486,Apparel,Basics,Everpeak,SUP00081,191.96,475.79,27.726,False,False,,Active
SKU0000487,Ultra Smart Home Item 487,Electronics,Smart Home,Northline,SUP00031,98.03,214.93,65.998,True,False,,Active
SKU0000488,Compact Medical Supplies Item 488,Health,Pharmacy,Northline,SUP00037,159.38,245.28,33.778,False,True,,Discontinued
SKU0000489,Eco Smart Home Item 489,Electronics,Computing,Aster,SUP00077,248.68,,7.39,False,False,,Active
SKU0000490,Premium Computing Item 490,Electronics,Audio,Solace,SUP00039,112.73,278.18,58.525,False,False,2026-01-09,Active
SKU0000491,Premium Personal Care Item 491,Health,Personal Care,Cobalt,SUP00018,159.01,434.39,42.515,True,False,,Active
SKU0000492,Premium Personal Care Item 492,Health,Personal Care,Cobalt,SUP00018,141.52,360.38,30.882,False,False,2021-05-26,Discontinued
SKU0000493,Essential Kitchen Item 493,Home,Storage,Cobalt,SUP00012,,120.05,39.486,True,False,,Discontinued
SKU0000494,Premium Audio Item 494,Electronics,Smart Home,Aster,SUP00048,101.23,249.96,20.969,False,False,2023-07-03,Active
SKU0000495,Classic Outerwear Item 495,Apparel,Footwear,Aster,SUP00120,141.52,390.78,34.172,True,False,2024-04-19,Active
SKU0000496,Premium Computing Item 496,Electronics,Smart Home,Everpeak,SUP00120,3.1,4.12,43.14,False,False,2021-11-10,Discontinued
SKU0000497,Essential Printing Item 497,Office,Desk Setup,Solace,SUP00093,151.59,225.76,9.322,False,False,,Active
SKU0000498,Essential Smart Home Item 498,Electronics,Accessories,Everpeak,SUP00025,295.03,502.22,44.939,False,False,2022-11-17,Active
SKU0000499,Compact Personal Care Item 499,Health,Wellness,Northline,SUP00023,13.64,29.53,69.047,False,False,,Active
SKU0000500,Premium Computing Item 500,Electronics,Computing,Aster,SUP00014,21.62,31.29,35.873,False,False,2023-04-16,Seasonal
SKU0000501,Compact Frozen Item 501,Grocery,Pantry,Solace,SUP00024,233.5,552.2,51.657,False,False,,Active
SKU0000502,Classic Stationery Item 502,Office,Organization,Everpeak,SUP00066,297.05,794.78,9.446,False,True,,Active
SKU0000503,Essential Printing Item 503,Office,Stationery,Aster,SUP00088,16.88,41.65,31.415,False,False,,Active
SKU0000504,Premium Footwear Item 504,Apparel,Fitness,Northline,SUP00019,93.71,140.19,1.513,True,False,,Seasonal
SKU0000505,Ultra Pantry Item 505,Grocery,Pantry,Everpeak,SUP00002,147.45,199.24,18.005,True,True,2024-09-23,Active
SKU0000506,Ultra Footwear Item 506,Apparel,Fitness,Everpeak,SUP00081,200.54,409.22,28.09,True,False,,Seasonal
SKU0000507,Pro Frozen Item 507,Grocery,Snack,Aster,SUP00104,7.71,16.61,66.587,False,True,,Active
SKU0000508,Compact Pharmacy Item 508,Health,Medical Supplies,Everpeak,SUP00004,11.38,21.7,2.823,False,False,,Active
SKU0000509,Eco Lighting Item 509,Home,Furniture,Solace,SUP00102,172.71,219.35,52.173,False,False,,Active
SKU0000510,Pro Accessories Item 510,Electronics,Accessories,Solace,SUP00075,285.3,350.99,62.925,False,False,,Seasonal
SKU0000511,Essential Printing Item 511,Office,Desk Setup,Nimbus,SUP00030,118.6,232.35,72.371,False,False,,Seasonal
SKU0000512,Pro Organization Item 512,Office,Printing,Cobalt,SUP00105,294.99,697.3,61.257,False,False,,Active
SKU0000513,Pro Frozen Item 513,Grocery,Frozen,Solace,SUP00081,128.13,184.56,4.82,False,False,2022-04-13,Active
SKU0000514,Compact Kitchen Item 514,Home,Lighting,Solace,SUP00112,222.39,331.36,70.519,False,True,2024-06-06,Active
SKU0000515,Eco Basics Item 515,Apparel,Outerwear,Northline,SUP00085,143.97,397.08,21.239,False,False,2022-02-10,Active
SKU0000516,Ultra Outerwear Item 516,Apparel,Fitness,Everpeak,SUP00017,82.03,130.86,41.604,False,False,2025-01-04,Active
SKU0000517,Compact Footwear Item 517,Apparel,Outerwear,Aster,SUP00041,63.69,122.11,17.746,False,False,,Active
SKU0000518,Classic Snack Item 518,Grocery,Beverage,Everpeak,SUP00015,123.83,290.85,34.76,True,True,,Active
SKU0000519,Essential Personal Care Item 519,Health,Personal Care,Northline,SUP00041,22.46,50.74,62.692,True,False,,Active
SKU0000520,Essential Kitchen Item 520,Home,Furniture,Everpeak,SUP00092,125.21,186.67,53.8,False,False,,Active
SKU0000521,Pro Stationery Item 521,Office,Stationery,Nimbus,SUP00104,278.47,456.68,58.276,True,False,,Active
SKU0000522,Essential Stationery Item 522,Office,Printing,Aster,SUP00083,18.75,,73.454,False,False,2020-09-07,Active
SKU0000523,Essential Printing Item 523,Office,Desk Setup,Northline,SUP00038,261.93,656.27,12.396,False,False,2021-08-21,Seasonal
SKU0000524,Premium Pantry Item 524,Grocery,Beverage,Solace,SUP00052,260.06,693.07,33.827,True,False,2020-01-30,Discontinued
SKU0000525,Essential Fitness Item 525,Apparel,Fitness,Everpeak,SUP00048,,343.18,22.101,False,False,,Active
SKU0000526,Compact Footwear Item 526,Apparel,Fitness,Nimbus,SUP00029,49.91,78.09,53.433,False,True,,Active
SKU0000527,Compact Storage Item 527,Home,Storage,Northline,SUP00083,70.18,193.94,25.772,False,True,,Active
SKU0000528,Eco Accessories Item 528,Electronics,Computing,Cobalt,SUP00114,112.12,308.73,59.619,False,False,,Seasonal
SKU0000529,Ultra Storage Item 529,Home,Lighting,Nimbus,SUP00033,230.58,389.13,36.263,False,False,2021-09-21,Active
SKU0000530,Eco Smart Home Item 530,Electronics,Accessories,Everpeak,SUP00036,286.42,753.65,8.86,True,False,2024-06-11,Seasonal
SKU0000531,Ultra Accessories Item 531,Electronics,Computing,Nimbus,SUP00062,109.37,168.31,33.62,False,False,2022-09-21,Discontinued
SKU0000532,Eco Lighting Item 532,Home,Storage,Nimbus,SUP00069,122.33,307.96,12.565,False,False,2022-05-24,Active
SKU0000533,Pro Pharmacy Item 533,Health,Wellness,Northline,SUP00032,240.22,584.67,35.828,False,False,2025-11-21,Discontinued
SKU0000534,Eco Snack Item 534,Grocery,Beverage,Nimbus,SUP00112,271.78,393.88,13.029,True,False,2021-09-10,Discontinued
SKU0000535,Essential Wellness Item 535,Health,Personal Care,Aster,SUP00068,241.29,459.74,13.443,False,False,,Seasonal
SKU0000536,Eco Pharmacy Item 536,Health,Medical Supplies,Nimbus,SUP00041,294.16,633.26,34.11,True,False,2023-09-25,Active
SKU0000537,Eco Pharmacy Item 537,Health,Pharmacy,Aster,SUP00051,81.91,217.88,35.904,False,False,,Seasonal
SKU0000538,Ultra Computing Item 538,Electronics,Audio,Aster,SUP00038,227.35,359.07,21.961,False,False,2023-04-25,Active
SKU0000539,Compact Furniture Item 539,Home,Kitchen,Nimbus,SUP00085,222.36,322.25,71.247,False,False,2025-11-23,Active
SKU0000540,Classic Organization Item 540,Office,Organization,Solace,SUP00019,191.55,483.56,70.451,False,False,,Seasonal
SKU0000541,Compact Furniture Item 541,Home,Furniture,Nimbus,SUP00104,107.87,274.79,16.882,False,True,,Active
SKU0000542,Premium Smart Home Item 542,Electronics,Computing,Solace,SUP00008,237.74,511.6,74.117,False,False,,Seasonal
SKU0000543,Essential Footwear Item 543,Apparel,Footwear,Nimbus,SUP00120,12.31,30.88,53.435,False,True,,Seasonal
SKU0000544,Compact Frozen Item 544,Grocery,Pantry,Aster,SUP00038,59.49,128.02,16.996,True,False,2022-12-21,Discontinued
SKU0000545,Eco Computing Item 545,Electronics,Smart Home,Aster,SUP00064,192.63,256.79,40.681,False,False,,Active
SKU0000546,Pro Fitness Item 546,Apparel,Fitness,Nimbus,SUP00093,136.23,165.45,27.722,False,False,,Active
SKU0000547,Compact Organization Item 547,Office,Desk Setup,Aster,SUP00053,3.65,8.57,59.268,True,False,,Seasonal
SKU0000548,Premium Frozen Item 548,Grocery,Snack,Everpeak,SUP00078,153.7,214.52,24.132,True,True,,Active
SKU0000549,Ultra Stationery Item 549,Office,Desk Setup,Northline,SUP00045,93.77,177.06,16.391,False,False,2025-01-10,Seasonal
SKU0000550,Eco Desk Setup Item 550,Office,Desk Setup,Aster,SUP00093,79.0,174.38,73.792,False,False,2022-01-14,Seasonal
SKU0000551,Essential Smart Home Item 551,Electronics,Audio,Nimbus,SUP00047,193.76,383.84,50.781,False,False,2022-03-01,Active
SKU0000552,Ultra Personal Care Item 552,Health,Pharmacy,Cobalt,SUP00018,64.02,121.29,34.183,True,False,2024-03-13,Discontinued
SKU0000553,Compact Stationery Item 553,Office,Stationery,Cobalt,SUP_BAD,167.03,,49.547,False,False,2022-12-13,Discontinued
SKU0000554,Essential Lighting Item 554,Home,Storage,Cobalt,SUP00043,197.11,474.28,64.039,True,False,2025-10-11,Discontinued
SKU0000555,Compact Personal Care Item 555,Health,Pharmacy,Cobalt,SUP00099,265.21,518.96,37.468,True,False,,Active
SKU0000556,Eco Kitchen Item 556,Home,Kitchen,Solace,SUP00012,228.67,611.56,72.112,True,False,,Seasonal
SKU0000557,Premium Desk Setup Item 557,Office,Printing,Solace,SUP00029,59.04,111.58,73.569,False,False,2023-11-22,Discontinued
SKU0000558,Pro Beverage Item 558,Grocery,Beverage,Nimbus,SUP00084,68.72,102.58,60.725,True,False,2022-04-12,Discontinued
SKU0000559,Eco Basics Item 559,Apparel,Basics,Solace,SUP00100,247.75,593.96,68.302,False,True,,Active
SKU0000560,Ultra Printing Item 560,Office,Stationery,Aster,SUP00085,129.95,187.19,58.142,False,True,,Seasonal
SKU0000561,Essential Storage Item 561,Home,Furniture,Solace,SUP00012,144.73,195.16,45.196,False,False,2023-11-23,Active
SKU0000562,Eco Stationery Item 562,Office,Organization,Aster,SUP00092,217.42,594.14,37.798,False,False,2025-06-25,Active
SKU0000563,Premium Desk Setup Item 563,Office,Organization,Northline,SUP00001,152.19,330.87,41.963,True,False,,Seasonal
SKU0000564,Pro Furniture Item 564,Home,Furniture,Aster,SUP00013,270.71,602.48,30.829,False,False,2024-08-31,Seasonal
SKU0000565,Essential Fitness Item 565,Apparel,Outerwear,Northline,SUP00054,76.53,172.71,37.116,True,False,2026-01-29,Discontinued
SKU0000566,Ultra Kitchen Item 566,Home,Furniture,Northline,SUP00104,124.62,256.46,70.51,False,False,,Active
SKU0000567,Ultra Desk Setup Item 567,Office,Organization,Cobalt,SUP00011,87.77,191.66,11.983,True,False,,Active
SKU0000568,Compact Stationery Item 568,Office,Desk Setup,Aster,SUP00098,4.53,8.45,11.608,False,False,,Discontinued
SKU0000569,Essential Computing Item 569,Electronics,Audio,Nimbus,SUP00114,17.46,23.91,70.892,False,False,,Active
SKU0000570,Premium Snack Item 570,Grocery,Frozen,Everpeak,SUP00101,289.41,640.21,71.155,False,False,,Active
SKU0000571,Eco Storage Item 571,Home,Storage,Cobalt,SUP00027,48.78,107.12,1.549,False,False,2025-03-31,Seasonal
SKU0000572,Classic Snack Item 572,Grocery,Pantry,Aster,SUP00021,284.13,484.87,38.901,False,False,2022-08-20,Seasonal
SKU0000573,Eco Outerwear Item 573,Apparel,Fitness,Solace,SUP00119,204.84,279.28,16.088,False,False,2021-06-25,Active
SKU0000574,Classic Lighting Item 574,Home,Lighting,Everpeak,SUP00103,237.19,555.08,22.833,False,True,2020-07-25,Active
SKU0000575,Pro Computing Item 575,Electronics,Computing,Everpeak,SUP00079,46.73,57.01,56.308,True,False,2021-01-10,Seasonal
SKU0000576,Pro Outerwear Item 576,Apparel,Outerwear,Solace,SUP00105,289.95,790.38,55.627,False,False,,Active
SKU0000577,Eco Beverage Item 577,Grocery,Pantry,Northline,SUP00120,233.83,534.13,22.443,False,False,2023-12-14,Active
SKU0000578,Pro Pantry Item 578,Grocery,Beverage,Aster,SUP00017,21.43,32.33,12.31,False,True,,Active
SKU0000579,Pro Personal Care Item 579,Health,Medical Supplies,Northline,SUP00119,289.24,566.29,3.105,False,False,,Discontinued
SKU0000580,Eco Computing Item 580,Electronics,Smart Home,Cobalt,SUP00027,64.94,164.23,41.609,True,False,,Active
SKU0000581,Ultra Desk Setup Item 581,Office,Organization,Cobalt,SUP00031,24.6,43.09,56.387,True,False,2023-11-03,Active
SKU0000582,Eco Lighting Item 582,Home,Kitchen,Cobalt,SUP_BAD,154.28,199.76,70.062,False,False,2021-10-11,Active
SKU0000583,Premium Outerwear Item 583,Apparel,Outerwear,Cobalt,SUP00052,130.33,347.59,64.105,False,False,2020-03-17,Active
SKU0000584,Ultra Stationery Item 584,Office,Desk Setup,Cobalt,SUP00111,14.66,20.81,41.348,False,False,,Active
SKU0000585,Classic Smart Home Item 585,Electronics,Computing,Aster,SUP00078,185.08,245.56,40.337,False,False,2022-10-18,Active
SKU0000586,Premium Accessories Item 586,Electronics,Accessories,Everpeak,SUP00016,118.76,310.3,72.633,False,False,,Active
SKU0000587,Eco Frozen Item 587,Grocery,Snack,Everpeak,SUP00112,175.49,268.07,28.978,True,False,2024-12-25,Seasonal
SKU0000588,Eco Footwear Item 588,Apparel,Fitness,Cobalt,SUP00027,144.41,312.32,32.326,False,False,,Seasonal
SKU0000589,Classic Storage Item 589,Home,Storage,Nimbus,SUP00063,56.46,75.64,68.82,False,False,,Active
SKU0000590,Classic Pharmacy Item 590,Health,Pharmacy,Everpeak,SUP00037,131.36,333.04,52.307,False,False,,Seasonal
SKU0000591,Premium Furniture Item 591,Home,Lighting,Solace,SUP00021,65.08,99.97,69.472,True,False,,Seasonal
SKU0000592,Pro Audio Item 592,Electronics,Computing,Northline,SUP00021,298.69,429.95,31.295,False,True,2024-05-03,Seasonal
SKU0000593,Premium Furniture Item 593,Home,Lighting,Nimbus,SUP00096,197.98,253.75,18.916,False,False,2025-02-01,Active
SKU0000594,Essential Kitchen Item 594,Home,Kitchen,Aster,SUP00115,102.78,147.41,73.573,True,True,,Discontinued
SKU0000595,Pro Accessories Item 595,Electronics,Computing,Nimbus,SUP00099,192.33,432.46,69.762,False,False,2020-03-14,Seasonal
SKU0000596,Essential Frozen Item 596,Grocery,Beverage,Northline,SUP00119,6.93,17.78,6.964,False,False,2020-08-21,Active
SKU0000597,Classic Lighting Item 597,Home,Furniture,Cobalt,SUP00011,183.29,304.59,25.138,False,True,2022-07-01,Active
SKU0000598,Essential Basics Item 598,Apparel,Basics,Cobalt,SUP00041,41.64,110.68,27.971,True,False,,Active
SKU0000599,Essential Storage Item 599,Home,Storage,Nimbus,SUP00014,20.32,33.96,3.787,False,True,2021-02-08,Active
SKU0000600,Premium Medical Supplies Item 600,Health,Wellness,Nimbus,SUP00007,233.33,525.15,60.321,False,True,2021-05-04,Active
SKU0000601,Pro Desk Setup Item 601,Office,Printing,Cobalt,SUP00120,86.37,132.11,52.461,True,False,2023-05-06,Active
SKU0000602,Compact Outerwear Item 602,Apparel,Outerwear,Everpeak,SUP00022,62.28,143.28,6.743,False,True,2025-03-18,Seasonal
SKU0000603,Ultra Storage Item 603,Home,Kitchen,Solace,SUP00106,234.88,482.02,48.048,False,True,2026-02-14,Active
SKU0000604,Classic Pharmacy Item 604,Health,Wellness,Everpeak,SUP00118,253.92,358.16,70.553,False,False,2026-03-15,Discontinued
SKU0000605,Essential Snack Item 605,Grocery,Frozen,Nimbus,SUP00036,76.45,152.98,65.024,False,False,2022-08-27,Seasonal
SKU0000606,Compact Medical Supplies Item 606,Health,Pharmacy,Cobalt,SUP00115,100.02,276.2,51.137,False,False,2021-05-15,Seasonal
SKU0000607,Ultra Pharmacy Item 607,Health,Personal Care,Cobalt,SUP00054,144.65,403.88,6.626,False,False,2021-08-30,Active
SKU0000608,Essential Furniture Item 608,Home,Furniture,Cobalt,SUP00067,220.53,337.51,3.739,True,True,,Seasonal
SKU0000609,Ultra Stationery Item 609,Office,Desk Setup,Solace,SUP00013,212.09,498.61,41.347,False,True,2023-07-01,Active
SKU0000610,Premium Computing Item 610,Electronics,Accessories,Aster,SUP00111,108.47,237.25,19.322,False,False,2024-06-30,Active
SKU0000611,Essential Accessories Item 611,Electronics,Accessories,Aster,SUP00031,185.61,459.95,60.629,False,False,,Discontinued
SKU0000612,Premium Wellness Item 612,Health,Medical Supplies,Aster,SUP00027,198.19,504.04,51.694,False,False,2024-04-21,Seasonal
SKU0000613,Eco Frozen Item 613,Grocery,Beverage,Northline,SUP00111,23.69,39.33,74.648,False,False,2020-05-27,Discontinued
SKU0000614,Classic Basics Item 614,Apparel,Footwear,Northline,SUP00005,25.52,51.38,44.11,True,True,2025-06-18,Active
SKU0000615,Eco Audio Item 615,Electronics,Accessories,Aster,SUP00018,282.28,373.1,61.062,False,False,,Seasonal
SKU0000616,Premium Medical Supplies Item 616,Health,Wellness,Nimbus,SUP00092,94.64,193.23,28.874,True,False,,Active
SKU0000617,Premium Organization Item 617,Office,Printing,Cobalt,SUP00113,233.25,541.63,10.922,False,True,,Active
SKU0000618,Premium Snack Item 618,Grocery,Frozen,Northline,SUP00026,17.24,45.78,57.473,False,True,2021-09-08,Discontinued
SKU0000619,Pro Footwear Item 619,Apparel,Outerwear,Cobalt,SUP00063,285.44,616.57,0.867,True,True,,Seasonal
SKU0000620,Essential Printing Item 620,Office,Desk Setup,Nimbus,SUP00008,35.41,65.73,32.024,False,False,,Seasonal
SKU0000621,Pro Fitness Item 621,Apparel,Footwear,Nimbus,SUP00001,165.88,205.52,18.93,False,True,,Active
SKU0000622,Pro Beverage Item 622,Grocery,Frozen,Aster,SUP00063,100.24,260.08,52.266,False,True,,Seasonal
SKU0000623,Essential Stationery Item 623,Office,Organization,Solace,SUP00096,142.18,374.07,53.527,True,False,,Discontinued
SKU0000624,Eco Stationery Item 624,Office,Desk Setup,Everpeak,SUP00071,25.03,54.62,45.799,False,False,,Active
SKU0000625,Ultra Basics Item 625,Apparel,Footwear,Nimbus,SUP00075,245.97,431.95,39.109,True,True,2022-05-06,Active
SKU0000626,Eco Outerwear Item 626,Apparel,Fitness,Aster,SUP00080,22.25,53.45,43.974,False,True,2024-02-25,Seasonal
SKU0000627,Classic Medical Supplies Item 627,Health,Medical Supplies,Northline,SUP00031,9.16,20.82,59.297,False,True,2025-04-17,Seasonal
SKU0000628,Compact Furniture Item 628,Home,Lighting,Everpeak,SUP00029,143.58,367.74,60.181,False,False,2020-08-13,Active
SKU0000629,Ultra Frozen Item 629,Grocery,Pantry,Cobalt,SUP00005,42.15,74.35,62.719,False,False,2025-08-06,Active
SKU0000630,Premium Fitness Item 630,Apparel,Fitness,Northline,SUP00051,262.31,332.95,53.512,False,True,,Seasonal
SKU0000631,Compact Desk Setup Item 631,Office,Printing,Aster,SUP00084,212.84,383.9,40.914,False,True,2022-06-11,Discontinued
SKU0000632,Essential Stationery Item 632,Office,Organization,Aster,SUP00096,135.05,334.48,7.815,False,False,2024-05-15,Seasonal
SKU0000633,Eco Personal Care Item 633,Health,Personal Care,Northline,SUP00094,50.73,73.07,42.662,False,False,2022-02-10,Discontinued
SKU0000634,Premium Printing Item 634,Office,Desk Setup,Northline,SUP00021,184.66,428.97,66.704,False,False,,Active
SKU0000635,Essential Organization Item 635,Office,Desk Setup,Nimbus,SUP00071,64.74,126.98,44.602,False,False,2021-04-15,Discontinued
SKU0000636,Essential Outerwear Item 636,Apparel,Fitness,Nimbus,SUP00031,47.9,109.88,45.548,False,False,2021-07-30,Active
SKU0000637,Essential Audio Item 637,Electronics,Audio,Nimbus,SUP00083,34.31,48.05,58.692,False,False,2024-07-15,Discontinued
SKU0000638,Classic Footwear Item 638,Apparel,Basics,Solace,SUP00015,225.27,291.9,45.977,True,False,2021-07-29,Discontinued
SKU0000639,Premium Beverage Item 639,Grocery,Snack,Nimbus,SUP00023,203.15,505.09,66.197,False,False,,Active
SKU0000640,Classic Computing Item 640,Electronics,Computing,Nimbus,SUP00052,136.35,381.36,63.778,False,False,,Discontinued
SKU0000641,Premium Frozen Item 641,Grocery,Snack,Solace,SUP00120,175.09,476.84,27.585,False,False,2023-01-08,Seasonal
SKU0000642,Eco Footwear Item 642,Apparel,Basics,Solace,SUP00030,270.26,550.1,71.949,False,False,2020-04-22,Discontinued
SKU0000643,Ultra Furniture Item 643,Home,Lighting,Cobalt,SUP00097,250.98,325.47,2.898,False,False,,Active
SKU0000644,Ultra Furniture Item 644,Home,Lighting,Solace,SUP00009,85.52,163.8,21.487,False,False,2023-05-26,Active
SKU0000645,Classic Furniture Item 645,Home,Furniture,Everpeak,SUP00010,160.8,306.02,48.255,False,False,2024-05-07,Discontinued
SKU0000646,Classic Wellness Item 646,Health,Wellness,Solace,SUP00013,172.09,217.88,2.384,False,True,2024-08-25,Discontinued
SKU0000647,Classic Smart Home Item 647,Electronics,Computing,Northline,SUP00015,238.12,360.52,18.039,True,False,,Discontinued
SKU0000648,Essential Pantry Item 648,Grocery,Beverage,Everpeak,SUP00071,189.22,368.01,46.141,False,False,2022-10-06,Active
SKU0000649,Classic Personal Care Item 649,Health,Personal Care,Cobalt,SUP00093,127.15,340.34,66.734,True,False,,Active
SKU0000650,Essential Snack Item 650,Grocery,Pantry,Cobalt,SUP00021,14.28,31.62,42.542,False,False,2022-02-05,Active
SKU0000651,Eco Lighting Item 651,Home,Storage,Northline,SUP00043,114.63,315.67,26.02,False,False,2025-12-13,Active
SKU0000652,Classic Audio Item 652,Electronics,Audio,Everpeak,SUP00007,223.07,501.39,42.557,True,True,,Seasonal
