customer_id,customer_name,segment,city,state,region,signup_date,credit_class,autopay_flag,active_flag,consumption_kwh,peak_demand_kw,reading_count,billed_amount,paid_amount,open_amount,past_due_bill_count,collection_rate,risk_score
CUST0000346,Sunrise Retail 346,Residential,Atlanta,GA,South,2021-12-14,C,False,True,0.0,0.0,0.0,16681.06,0.0,16681.06,1,0.0,30
CUST0000347,Ever Retail 347,Commercial,Boston,MA,Northeast,,A,True,True,0.0,0.0,0.0,29985.68,0.0,29985.68,1,0.0,10
CUST0000348,Metro Properties 348,Residential,Austin,TX,South,,D,False,True,0.0,0.0,0.0,8651.47,1757.59,6893.88,1,0.20315507075676156,30
CUST0000349,Sunrise Schools 349,Municipal,Denver,CO,West,,A,True,True,0.0,0.0,0.0,34649.130000000005,20237.83,14411.3,0,0.5840790230519496,0
CUST0000350,Prime Homes 350,Commercial,Springfield,IL,Midwest,,C,True,False,0.0,0.0,0.0,37196.96,0.0,37196.96,1,0.0,25
CUST0000351,Sunrise Services 351,Municipal,Dallas,TX,South,,A,False,True,0.0,0.0,0.0,24404.0,12915.4,11488.6,0,0.5292329126372726,5
CUST0000352,Ever Retail 352,Industrial,Dallas,TX,South,,A,True,True,0.0,0.0,0.0,25344.76,0.0,25344.76,1,0.0,10
CUST0000353,Urban Schools 353,Industrial,Denver,CO,West,,A,True,True,0.0,0.0,0.0,31423.260000000002,15711.63,15711.630000000001,1,0.49999999999999994,10
CUST0000354,Prime Labs 354,Municipal,Denver,CO,West,2019-08-30,B,False,True,0.0,0.0,0.0,6488.84,2960.37,3528.47,1,0.45622484142003805,15
CUST0000355,Metro Foods 355,Residential,Denver,CO,West,,A,True,True,0.0,0.0,0.0,45308.09,18491.45,26816.64,1,0.408126893011822,10
CUST0000356,Sunrise Services 356,Industrial,Springfield,IL,Midwest,2018-02-15,B,True,True,0.0,0.0,0.0,35545.3,7560.89,27984.41,1,0.21271138519016577,10
CUST0000357,Green Services 357,Commercial,Chicago,IL,Midwest,,B,False,True,0.0,0.0,0.0,17502.85,0.0,17502.85,1,0.0,15
CUST0000358,Green Schools 358,Industrial,Dallas,TX,South,,A,False,True,0.0,0.0,0.0,42211.64,18486.24,23725.4,0,0.43794176203530594,5
CUST0000359,Green Properties 359,Commercial,Springfield,IL,Midwest,,A,False,True,69573.417,12.9235,1461.0,10981.5,0.0,10981.5,1,0.0,15
CUST0000360,Blue Properties 360,Industrial,Phoenix,AZ,West,,C,False,True,8903.366,15.7986,1460.0,10088.61,1101.1,8987.51,1,0.1091428848969283,30
CUST0000361,Blue Services 361,Residential,Seattle,WA,West,2022-08-31,C,False,True,0.0,0.0,0.0,25214.52,6209.08,19005.440000000002,1,0.24625017648561226,30
CUST0000362,Blue Homes 362,Municipal,Seattle,WA,West,,A,True,True,625240.062,110.3476,1461.0,15323.96,854.5,14469.46,1,0.055762348635731235,10
CUST0000363,Blue Homes 363,Industrial,Austin,TX,South,2023-12-04,B,False,True,0.0,0.0,0.0,24407.43,15305.49,9101.94,1,0.6270832283448113,15
CUST0000364,Urban Foods 364,Commercial,Phoenix,AZ,West,2018-03-01,B,True,True,301670.5927,545.3823,1458.0,13068.470000000001,0.0,13068.470000000001,1,0.0,10
CUST0000365,Green Properties 365,Residential,Dallas,TX,South,2023-11-30,D,False,True,0.0,0.0,0.0,31702.6,0.0,31702.6,1,0.0,30
CUST0000366,North Labs 366,Municipal,Boston,MA,Northeast,,D,False,True,0.0,0.0,0.0,14455.789999999999,0.0,14455.789999999999,1,0.0,30
CUST0000367,Blue Services 367,Commercial,Phoenix,AZ,West,,C,False,True,666822.23,12.2898,1462.0,18287.7,4773.88,13513.82,1,0.26104321483838866,30
CUST0000368,North Foods 368,Municipal,Albany,NY,Northeast,,C,False,True,11264.917,1.9609,1459.0,27115.97,0.0,27115.97,1,0.0,30
CUST0000369,Prime Retail 369,Commercial,Austin,TX,South,,A,False,False,0.0,0.0,0.0,44842.34,0.0,44842.34,1,0.0,15
CUST0000370,Urban Services 370,Unknown,Springfield,IL,Midwest,2018-02-21,B,False,True,0.0,0.0,0.0,26847.45,0.0,26847.45,1,0.0,15
CUST0000371,Blue Schools 371,Unknown,Dallas,TX,South,,A,False,True,0.0,0.0,0.0,42488.31,9695.13,32793.18,1,0.22818346975909373,15
CUST0000372,Prime Labs 372,Municipal,Seattle,WA,West,,C,True,False,0.0,0.0,0.0,40572.89,0.0,40572.89,1,0.0,25
CUST0000373,Green Retail 373,Municipal,Phoenix,AZ,West,,C,False,False,0.0,0.0,0.0,29078.71,6904.09,22174.62,0,0.23742765755427253,20
CUST0000374,Metro Services 374,Industrial,Austin,TX,South,,A,False,True,0.0,0.0,0.0,17681.29,0.0,17681.29,1,0.0,15
CUST0000375,Metro Properties 375,Residential,Dallas,TX,South,,C,False,False,39036.249,70.4476,1458.0,22841.41,14334.42,8506.99,1,0.627562834343414,30
CUST0000376,Green Homes 376,Residential,Austin,TX,South,,A,True,True,0.0,0.0,0.0,40263.34,22329.77,17933.57,0,0.554593086415583,0
CUST0000377,Ever Schools 377,Unknown,Springfield,IL,Midwest,2021-07-14,A,False,True,0.0,0.0,0.0,40029.24,0.0,40029.24,1,0.0,15
CUST0000378,Metro Services 378,Municipal,Denver,CO,West,2024-01-22,C,True,True,0.0,0.0,0.0,33956.090000000004,16978.050000000003,16978.04,1,0.5000001472489913,25
CUST0000379,Green Services 379,Residential,Austin,TX,South,2023-11-12,B,True,True,0.0,0.0,0.0,42278.479999999996,22428.06,19850.42,1,0.5304840665984208,10
CUST0000380,Blue Labs 380,Unknown,Denver,CO,West,,A,False,True,0.0,0.0,0.0,20414.71,13036.3,7378.41,0,0.6385738518940509,5
CUST0000381,Blue Manufacturing 381,Residential,Seattle,WA,West,,C,True,True,0.0,0.0,0.0,34016.93,10576.26,23440.67,1,0.3109116548730294,25
CUST0000382,Prime Services 382,Commercial,Seattle,WA,West,,C,False,False,111218.8881,194.3408,1461.0,21143.5,15977.77,5165.73,1,0.7556823610092936,30
CUST0000383,Sunrise Retail 383,Unknown,Seattle,WA,West,2018-11-26,C,True,True,0.0,0.0,0.0,38663.62,0.0,38663.62,1,0.0,25
CUST0000384,Green Retail 384,Residential,Dallas,TX,South,2023-12-06,A,False,True,492273.056,88.2442,1460.0,22020.59,0.0,22020.59,1,0.0,15
CUST0000385,Ever Retail 385,Residential,Atlanta,GA,South,,A,False,True,0.0,0.0,0.0,26951.050000000003,22815.75,4135.300000000001,0,0.8465625643527802,5
CUST0000386,Metro Homes 386,Residential,Dallas,TX,South,,B,False,False,0.0,0.0,0.0,15385.970000000001,11305.93,4080.04,0,0.7348207490330476,5
CUST0000387,Metro Foods 387,Commercial,Atlanta,GA,South,2020-08-28,B,False,True,0.0,0.0,0.0,6305.67,4397.25,1908.42,0,0.697348576757109,5
CUST0000388,Prime Labs 388,Commercial,Austin,TX,South,,B,True,False,0.0,0.0,0.0,8114.77,4868.13,3246.64,1,0.599909794116161,10
CUST0000389,Sunrise Labs 389,Unknown,Atlanta,GA,South,2020-04-05,A,False,False,0.0,0.0,0.0,9192.65,0.0,9192.65,1,0.0,15
CUST0000390,Prime Foods 390,Municipal,Atlanta,GA,South,,A,False,True,0.0,0.0,0.0,28914.800000000003,3907.81,25006.99,1,0.13514912778231217,15
CUST0000391,Prime Homes 391,Unknown,Denver,CO,West,,A,True,True,0.0,0.0,0.0,19890.06,0.0,19890.06,1,0.0,10
CUST0000392,Blue Retail 392,Industrial,Albany,NY,Northeast,,A,True,False,0.0,0.0,0.0,16712.329999999998,0.0,16712.329999999998,1,0.0,10
CUST0000393,Sunrise Schools 393,Residential,Dallas,TX,South,,A,True,False,3980.588,7.5194,1461.0,27814.08,0.0,27814.08,1,0.0,10
CUST0000394,Metro Homes 394,Municipal,Springfield,IL,Midwest,,A,False,True,77734.9994,139.0497,1458.0,24360.74,24360.74,0.0,0,1.0,5
CUST0000395,North Properties 395,Municipal,Springfield,IL,Midwest,2023-10-16,A,True,True,0.0,0.0,0.0,8144.32,1601.07,6543.25,1,0.19658731484028133,10
CUST0000396,Blue Retail 396,Municipal,Albany,NY,Northeast,,C,False,True,0.0,0.0,0.0,25824.909999999996,0.0,25824.909999999996,1,0.0,30
CUST0000397,Green Homes 397,Municipal,Denver,CO,West,,B,True,True,0.0,0.0,0.0,29450.96,0.0,29450.96,1,0.0,10
CUST0000398,Green Manufacturing 398,Unknown,Seattle,WA,West,,A,True,False,815125.56,15.5178,1459.0,21423.16,0.0,21423.16,1,0.0,10
CUST0000399,Green Schools 399,Industrial,Springfield,IL,Midwest,2022-02-11,A,True,True,0.0,0.0,0.0,31201.510000000002,12753.12,18448.39,1,0.40873406447316174,10
CUST0000400,Metro Services 400,Commercial,Boston,MA,Northeast,,D,False,True,711008.25,12.3047,1456.0,17999.12,9349.49,8649.63,0,0.5194415060291837,20
CUST0000401,Ever Manufacturing 401,Municipal,Seattle,WA,West,,B,False,True,0.0,0.0,0.0,14846.55,4891.2,9955.35,1,0.3294502763268234,15
CUST0000402,Urban Homes 402,Unknown,Seattle,WA,West,2018-12-15,C,False,True,61138.818,11.1368,1458.0,26859.32,10475.16,16384.16,1,0.3900009382218165,30
CUST0000403,Blue Retail 403,Industrial,Chicago,IL,Midwest,2025-08-17,C,False,True,5443.3086,9.6409,1459.0,25564.940000000002,21515.74,4049.2,1,0.8416112065977859,30
CUST0000404,Ever Retail 404,Unknown,Denver,CO,West,2019-08-13,D,False,True,0.0,0.0,0.0,24132.57,0.0,24132.57,1,0.0,30
CUST0000405,Green Properties 405,Residential,Denver,CO,West,2025-07-18,A,False,True,0.0,0.0,0.0,34486.54,0.0,34486.54,1,0.0,15
CUST0000406,Sunrise Schools 406,Unknown,Seattle,WA,West,,C,True,True,0.0,0.0,0.0,23613.11,0.0,23613.11,1,0.0,25
CUST0000407,North Services 407,Industrial,Albany,NY,Northeast,,D,False,True,0.0,0.0,0.0,27618.800000000003,27618.800000000003,0.0,0,1.0,20
CUST0000408,North Manufacturing 408,Residential,Austin,TX,South,,D,True,True,833661.698,152.2992,1462.0,17260.77,0.0,17260.77,1,0.0,25
CUST0000409,Prime Schools 409,Residential,Atlanta,GA,South,,D,True,True,7058.0578,12.3974,1459.0,25094.329999999998,0.0,25094.329999999998,1,0.0,25
CUST0000410,Prime Labs 410,Industrial,Springfield,IL,Midwest,,D,False,True,0.0,0.0,0.0,33873.73,23237.9,10635.83,1,0.6860153871451417,30
CUST0000411,Ever Properties 411,Unknown,Atlanta,GA,South,,A,False,True,0.0,0.0,0.0,28500.18,4168.84,24331.34,1,0.14627416388247372,15
CUST0000412,Green Labs 412,Unknown,Austin,TX,South,,B,False,True,0.0,0.0,0.0,36699.11,10770.31,25928.800000000003,1,0.2934760543239332,15
CUST0000413,Urban Labs 413,Industrial,Seattle,WA,West,,D,False,True,0.0,0.0,0.0,14893.439999999999,9022.39,5871.05,1,0.6057962431782047,30
CUST0000414,Ever Schools 414,Industrial,Albany,NY,Northeast,,A,False,True,0.0,0.0,0.0,12534.5,10534.04,2000.46,1,0.8404036858271172,15
CUST0000415,North Homes 415,Commercial,Chicago,IL,Midwest,,B,False,True,0.0,0.0,0.0,24305.989999999998,0.0,24305.989999999998,1,0.0,15
CUST0000416,Green Foods 416,Commercial,Seattle,WA,West,2022-07-28,D,True,True,74684.151,14.1697,1461.0,22249.4,0.0,22249.4,1,0.0,25
CUST0000417,Metro Services 417,Unknown,Springfield,IL,Midwest,2024-06-04,C,False,True,0.0,0.0,0.0,29668.82,0.0,29668.82,1,0.0,30
CUST0000418,North Manufacturing 418,Commercial,Denver,CO,West,,B,True,False,0.0,0.0,0.0,25742.46,24845.77,896.69,0,0.9651668877022631,0
CUST0000419,Urban Manufacturing 419,Commercial,Springfield,IL,Midwest,,D,True,True,393893.3,7.0122,1461.0,34405.630000000005,23237.56,11168.07,0,0.6753999272793435,15
CUST0000420,Metro Services 420,Municipal,Springfield,IL,Midwest,2025-06-15,B,False,True,0.0,0.0,0.0,8190.44,1786.69,6403.75,1,0.21814334761014062,15
CUST0000421,Ever Labs 421,Unknown,Chicago,IL,Midwest,2019-07-20,A,True,True,953673.91,19.4158,1459.0,24276.96,0.0,24276.96,1,0.0,10
CUST0000422,Sunrise Labs 422,Industrial,Atlanta,GA,South,,C,True,True,0.0,0.0,0.0,17348.75,12086.89,5261.86,1,0.6967009150515167,25
CUST0000423,Ever Homes 423,Municipal,Springfield,IL,Midwest,2022-05-21,A,False,False,0.0,0.0,0.0,35600.380000000005,35600.380000000005,0.0,0,1.0,5
CUST0000424,Prime Schools 424,Commercial,Atlanta,GA,South,,A,True,True,0.0,0.0,0.0,19242.93,19242.93,0.0,0,1.0,0
CUST0000425,North Schools 425,Commercial,Dallas,TX,South,,B,False,True,0.0,0.0,0.0,10960.6,758.09,10202.51,0,0.069165009214824,5
CUST0000426,Ever Manufacturing 426,Residential,Phoenix,AZ,West,,A,False,False,467225.44,8.1688,1459.0,46781.65,17962.99,28818.66,1,0.38397512699958214,15
CUST0000427,Ever Services 427,Unknown,Dallas,TX,South,,C,False,True,6815798.65,124.7566,1462.0,18275.0,444.79,17830.21,0,0.02433871409028728,20
CUST0000428,Metro Schools 428,Commercial,Atlanta,GA,South,,D,True,True,5029.628,9.0249,1460.0,33404.1,0.0,33404.1,1,0.0,25
CUST0000429,Ever Retail 429,Municipal,Boston,MA,Northeast,,B,False,True,0.0,0.0,0.0,15074.09,3221.5,11852.59,1,0.21371107642318707,15
CUST0000430,Metro Retail 430,Municipal,Springfield,IL,Midwest,,B,True,True,0.0,0.0,0.0,27113.47,15728.71,11384.76,0,0.5801068620136043,0
CUST0000431,Ever Schools 431,Municipal,Chicago,IL,Midwest,,A,True,True,0.0,0.0,0.0,27972.32,0.0,27972.32,1,0.0,10
CUST0000432,Sunrise Labs 432,Residential,Seattle,WA,West,,A,True,True,0.0,0.0,0.0,26598.2,18612.29,7985.91,0,0.6997575023873797,0
CUST0000433,Green Labs 433,Residential,Albany,NY,Northeast,2020-02-18,A,True,False,0.0,0.0,0.0,27464.97,0.0,27464.97,1,0.0,10
CUST0000434,Urban Properties 434,Industrial,Austin,TX,South,,C,False,True,0.0,0.0,0.0,6004.75,1287.31,4717.4400000000005,1,0.21438194762479704,30
CUST0000435,Prime Foods 435,Unknown,Dallas,TX,South,2025-07-21,B,False,True,0.0,0.0,0.0,27976.53,10407.41,17569.12,1,0.37200503421975495,15
CUST0000436,Metro Services 436,Industrial,Denver,CO,West,,D,True,True,0.0,0.0,0.0,18878.59,3964.19,14914.4,1,0.20998337269891448,25
CUST0000437,Metro Services 437,Commercial,Atlanta,GA,South,,A,True,True,0.0,0.0,0.0,2430.87,1442.87,988.0,1,0.5935611530028344,10
CUST0000438,Blue Homes 438,Residential,Seattle,WA,West,,B,False,True,0.0,0.0,0.0,14583.3,10698.65,3884.65,1,0.7336233911391797,15
CUST0000439,Sunrise Homes 439,Commercial,Albany,NY,Northeast,,A,True,True,0.0,0.0,0.0,11654.75,9989.27,1665.48,0,0.8570986078637466,0
CUST0000440,Sunrise Foods 440,Unknown,Springfield,IL,Midwest,2021-12-04,A,False,True,0.0,0.0,0.0,36003.44,36003.44,0.0,0,1.0,5
CUST0000441,Prime Services 441,Commercial,Springfield,IL,Midwest,,B,True,True,0.0,0.0,0.0,17888.27,0.0,17888.27,1,0.0,10
CUST0000442,Metro Foods 442,Municipal,Springfield,IL,Midwest,2023-08-30,D,True,True,38804.7225,74.88,1457.0,19082.37,2281.69,16800.68,0,0.11957057744923719,15
CUST0000443,Urban Services 443,Residential,Springfield,IL,Midwest,,C,True,True,9050.6217,16.8296,1461.0,20251.41,172.35,20079.06,1,0.00851051852685813,25
CUST0000444,North Schools 444,Unknown,Phoenix,AZ,West,2020-08-15,B,True,True,5509.1593,9.8359,1459.0,28651.69,0.0,28651.69,1,0.0,10
CUST0000445,Metro Foods 445,Residential,Phoenix,AZ,West,,B,False,True,0.0,0.0,0.0,18696.59,0.0,18696.59,1,0.0,15
CUST0000446,Ever Schools 446,Unknown,Austin,TX,South,2020-02-23,A,False,True,57611.0679,99.5678,1461.0,36970.74,17027.19,19943.55,1,0.46055853899597354,15
CUST0000447,Urban Services 447,Municipal,Seattle,WA,West,,B,True,True,0.0,0.0,0.0,11216.66,4626.89,6589.77,1,0.4125015824675082,10
CUST0000448,Metro Labs 448,Commercial,Albany,NY,Northeast,,C,False,True,4918.3939,9.2087,1456.0,43972.67,0.0,43972.67,1,0.0,30
CUST0000449,North Properties 449,Residential,Austin,TX,South,,A,True,True,0.0,0.0,0.0,25919.65,19864.199999999997,6055.450000000001,1,0.7663760891833029,10
CUST0000450,Prime Manufacturing 450,Residential,Atlanta,GA,South,,A,True,True,0.0,0.0,0.0,36672.16,14670.92,22001.239999999998,1,0.40005606432781704,10
CUST0000451,Green Foods 451,Residential,Dallas,TX,South,,A,True,True,331161.856,61.5699,1461.0,11010.82,3905.6,7105.22,0,0.35470564408463673,0
CUST0000452,Green Homes 452,Municipal,Atlanta,GA,South,,A,True,True,0.0,0.0,0.0,20381.420000000002,13067.79,7313.63,1,0.6411619013788048,10
CUST0000453,North Services 453,Residential,Austin,TX,South,,A,True,True,0.0,0.0,0.0,19636.93,4622.02,15014.91,1,0.2353738593558158,10
CUST0000454,Ever Manufacturing 454,Municipal,Phoenix,AZ,West,2023-01-12,D,True,False,0.0,0.0,0.0,16041.26,9067.74,6973.52,0,0.5652760444005022,15
CUST0000455,Blue Homes 455,Industrial,Seattle,WA,West,2025-10-12,B,False,False,0.0,0.0,0.0,29971.510000000002,24957.33,5014.18,1,0.8327017891324128,15
CUST0000456,Prime Manufacturing 456,Municipal,Phoenix,AZ,West,2022-03-09,A,False,True,0.0,0.0,0.0,37869.81,22272.21,15597.6,0,0.5881257392102046,5
CUST0000457,Green Labs 457,Industrial,Phoenix,AZ,West,2022-06-15,A,False,True,0.0,0.0,0.0,27767.29,0.0,27767.29,1,0.0,15
CUST0000458,Prime Schools 458,Municipal,Boston,MA,Northeast,2024-04-04,C,False,True,0.0,0.0,0.0,41126.25,8970.2,32156.05,1,0.21811373514482843,30
CUST0000459,North Homes 459,Unknown,Atlanta,GA,South,,A,False,True,5824.6649,10.9175,1457.0,28842.96,19323.52,9519.44,0,0.6699562042175977,5
CUST0000460,Ever Schools 460,Municipal,Albany,NY,Northeast,,A,False,True,0.0,0.0,0.0,23625.54,18845.81,4779.73,0,0.7976880105174315,5
CUST0000461,North Schools 461,Municipal,Atlanta,GA,South,,C,False,True,0.0,0.0,0.0,33094.06,0.0,33094.06,1,0.0,30
CUST0000462,Sunrise Manufacturing 462,Residential,Austin,TX,South,,B,True,False,0.0,0.0,0.0,28197.98,0.0,28197.98,1,0.0,10
CUST0000463,North Retail 463,Residential,Denver,CO,West,,B,False,True,0.0,0.0,0.0,13644.880000000001,3201.83,10443.050000000001,1,0.23465431722374983,15
CUST0000464,Urban Homes 464,Residential,Phoenix,AZ,West,2018-12-06,A,True,True,0.0,0.0,0.0,43443.11,22014.87,21428.24,1,0.5067517035497688,10
CUST0000465,North Foods 465,Municipal,Chicago,IL,Midwest,2023-12-13,A,True,True,0.0,0.0,0.0,22830.120000000003,0.0,22830.120000000003,1,0.0,10
CUST0000466,Green Foods 466,Commercial,Denver,CO,West,,A,True,True,0.0,0.0,0.0,36698.69,0.0,36698.69,1,0.0,10
CUST0000467,Green Services 467,Unknown,Atlanta,GA,South,2021-01-02,C,True,True,0.0,0.0,0.0,23300.739999999998,2684.87,20615.87,1,0.11522681253900091,25
CUST0000468,Sunrise Labs 468,Residential,Chicago,IL,Midwest,,C,True,True,0.0,0.0,0.0,23053.02,0.0,23053.02,1,0.0,25
CUST0000469,Prime Retail 469,Commercial,Boston,MA,Northeast,,C,True,True,0.0,0.0,0.0,15096.61,0.0,15096.61,1,0.0,25
CUST0000470,Blue Properties 470,Industrial,Albany,NY,Northeast,2021-08-30,D,False,False,0.0,0.0,0.0,17585.52,0.0,17585.52,1,0.0,30
CUST0000471,Metro Foods 471,Residential,Denver,CO,West,2020-11-29,B,False,True,0.0,0.0,0.0,30985.49,23474.81,7510.680000000001,1,0.7576065442244095,15
CUST0000472,Blue Labs 472,Commercial,Austin,TX,South,,C,False,True,0.0,0.0,0.0,16472.07,15548.56,923.51,0,0.9439347938662233,20
CUST0000473,Metro Schools 473,Municipal,Boston,MA,Northeast,2025-11-17,B,False,False,0.0,0.0,0.0,41302.350000000006,21521.88,19780.47,0,0.5210812459823714,5
CUST0000474,Green Properties 474,Commercial,Dallas,TX,South,,A,True,True,0.0,0.0,0.0,31322.829999999998,0.0,31322.829999999998,1,0.0,10
CUST0000475,Sunrise Labs 475,Commercial,Phoenix,AZ,West,,D,True,True,65952.48,1.1847,1463.0,1852.8200000000002,784.4,1068.42,0,0.42335467017843065,15
CUST0000476,Green Foods 476,Industrial,Austin,TX,South,2020-01-05,B,False,True,0.0,0.0,0.0,44029.27,38971.58,5057.689999999999,0,0.8851289153783382,5
CUST0000477,Blue Retail 477,Municipal,Albany,NY,Northeast,,D,True,True,8186.5899,13.7663,1457.0,8787.59,3932.5,4855.09,1,0.44750608528618196,25
CUST0000478,Urban Foods 478,Industrial,Phoenix,AZ,West,2022-01-20,B,False,True,0.0,0.0,0.0,14708.11,0.0,14708.11,1,0.0,15
CUST0000479,North Foods 479,Unknown,Atlanta,GA,South,2023-06-13,A,True,True,0.0,0.0,0.0,23689.75,20489.42,3200.33,1,0.8649065524119081,10
CUST0000480,Metro Homes 480,Residential,Dallas,TX,South,,A,False,True,0.0,0.0,0.0,20323.5,2001.96,18321.54,1,0.09850468669274486,15
CUST0000481,Metro Manufacturing 481,Municipal,Chicago,IL,Midwest,,C,True,False,0.0,0.0,0.0,29029.5,9997.85,19031.65,0,0.3444031071840714,15
CUST0000482,Blue Homes 482,Municipal,Austin,TX,South,2024-07-29,B,False,True,0.0,0.0,0.0,30514.78,30514.78,0.0,0,1.0,5
CUST0000483,Blue Properties 483,Municipal,Albany,NY,Northeast,,C,True,False,9578.0447,17.3988,1462.0,25154.69,0.0,25154.69,1,0.0,25
CUST0000484,Blue Labs 484,Industrial,Boston,MA,Northeast,,A,True,True,0.0,0.0,0.0,31606.800000000003,0.0,31606.800000000003,1,0.0,10
CUST0000485,Prime Foods 485,Municipal,Chicago,IL,Midwest,,A,False,False,0.0,0.0,0.0,20471.63,4109.89,16361.740000000002,1,0.2007602716539914,15
CUST0000486,Blue Services 486,Commercial,Albany,NY,Northeast,,A,True,True,0.0,0.0,0.0,34421.78,0.0,34421.78,1,0.0,10
CUST0000487,Metro Retail 487,Unknown,Boston,MA,Northeast,,A,False,False,0.0,0.0,0.0,43863.25,37837.380000000005,6025.869999999999,1,0.8626214427795479,15
CUST0000488,Ever Homes 488,Industrial,Atlanta,GA,South,2023-08-13,D,True,True,0.0,0.0,0.0,33171.11,0.0,33171.11,1,0.0,25
CUST0000489,Green Retail 489,Industrial,Seattle,WA,West,,D,True,False,0.0,0.0,0.0,33200.28,22985.57,10214.71,1,0.6923306068503037,25
CUST0000490,Green Schools 490,Unknown,Chicago,IL,Midwest,,D,True,True,0.0,0.0,0.0,37870.78,12384.87,25485.910000000003,1,0.3270297046958104,25
CUST0000491,Metro Services 491,Commercial,Denver,CO,West,,D,False,True,0.0,0.0,0.0,34060.14,28894.39,5165.75,1,0.8483344460709792,30
CUST0000492,Metro Retail 492,Industrial,Springfield,IL,Midwest,2022-02-07,A,True,True,0.0,0.0,0.0,35692.38,22534.69,13157.69,1,0.631358570092552,10
CUST0000493,Metro Labs 493,Commercial,Chicago,IL,Midwest,,D,True,True,76826.444,13.214,1454.0,24997.760000000002,0.0,24997.760000000002,1,0.0,25
CUST0000494,Sunrise Services 494,Unknown,Denver,CO,West,2023-07-20,A,True,True,0.0,0.0,0.0,17292.08,0.0,17292.08,1,0.0,10
CUST0000495,Sunrise Manufacturing 495,Industrial,Dallas,TX,South,,C,True,True,0.0,0.0,0.0,27557.59,0.0,27557.59,1,0.0,25
CUST0000496,Green Homes 496,Residential,Albany,NY,Northeast,,A,False,True,0.0,0.0,0.0,16086.2,0.0,16086.2,1,0.0,15
CUST0000497,Metro Labs 497,Residential,Chicago,IL,Midwest,2023-04-01,C,False,True,0.0,0.0,0.0,37959.0,13642.16,24316.84,0,0.35939197555256985,20
CUST0000498,North Labs 498,Residential,Atlanta,GA,South,,D,False,True,305759.8927,632.2553,1458.0,12670.47,0.0,12670.47,1,0.0,30
CUST0000499,Urban Manufacturing 499,Industrial,Springfield,IL,Midwest,,A,True,True,0.0,0.0,0.0,47184.92,0.0,47184.92,1,0.0,10
CUST0000500,Ever Foods 500,Industrial,Phoenix,AZ,West,2023-10-24,C,True,True,0.0,0.0,0.0,24577.9,0.0,24577.9,1,0.0,25
CUST0000501,Urban Manufacturing 501,Municipal,Phoenix,AZ,West,,C,False,False,0.0,0.0,0.0,33318.36,9886.78,23431.58,1,0.2967366941230001,30
CUST0000502,Metro Services 502,Commercial,Denver,CO,West,,B,True,False,0.0,0.0,0.0,33150.0,0.0,33150.0,1,0.0,10
CUST0000503,Blue Homes 503,Unknown,Albany,NY,Northeast,,A,False,True,0.0,0.0,0.0,22123.81,2418.0,19705.81,1,0.10929401400572504,15
CUST0000504,Metro Schools 504,Commercial,Chicago,IL,Midwest,,D,False,True,0.0,0.0,0.0,17868.57,6127.25,11741.32,1,0.3429065672294985,30
CUST0000505,Ever Homes 505,Residential,Boston,MA,Northeast,,A,True,True,86617.192,155.9332,1458.0,27150.96,27150.96,0.0,0,1.0,0
CUST0000506,Ever Retail 506,Residential,Boston,MA,Northeast,,A,False,True,413003.2817,774.0562,1461.0,37073.53,0.0,37073.53,1,0.0,15
CUST0000507,Urban Homes 507,Commercial,Atlanta,GA,South,,A,False,True,0.0,0.0,0.0,29219.62,0.0,29219.62,1,0.0,15
CUST0000508,Ever Labs 508,Unknown,Chicago,IL,Midwest,2018-09-14,A,False,False,0.0,0.0,0.0,11826.53,1286.84,10539.69,1,0.108809600110937,15
CUST0000509,Ever Labs 509,Residential,Phoenix,AZ,West,,B,True,False,0.0,0.0,0.0,30177.72,12230.55,17947.17,1,0.4052840970093168,10
CUST0000510,Prime Foods 510,Industrial,Boston,MA,Northeast,,B,True,True,0.0,0.0,0.0,42755.83,0.0,42755.83,1,0.0,10
CUST0000511,Ever Homes 511,Municipal,Boston,MA,Northeast,2021-04-27,C,True,True,635096.426,108.4209,1459.0,13460.539999999999,13460.539999999999,0.0,0,1.0,15
CUST0000512,Urban Properties 512,Commercial,Chicago,IL,Midwest,,A,True,True,0.0,0.0,0.0,29732.68,0.0,29732.68,1,0.0,10
CUST0000513,Metro Homes 513,Municipal,Albany,NY,Northeast,,D,True,True,0.0,0.0,0.0,29573.850000000002,27271.29,2302.5599999999995,0,0.9221420275006467,15
CUST0000514,Ever Properties 514,Industrial,Albany,NY,Northeast,,B,False,False,0.0,0.0,0.0,15239.42,4642.15,10597.27,1,0.30461461131722856,15
CUST0000515,North Services 515,Commercial,Atlanta,GA,South,,B,True,True,12922.2865,24.6283,1461.0,26441.72,0.0,26441.72,1,0.0,10
CUST0000516,Ever Foods 516,Commercial,Seattle,WA,West,,A,False,True,0.0,0.0,0.0,34556.92,0.0,34556.92,1,0.0,15
CUST0000517,Prime Schools 517,Unknown,Springfield,IL,Midwest,2021-07-10,B,True,True,0.0,0.0,0.0,18226.04,2292.43,15933.61,0,0.1257777333968322,0
CUST0000518,Ever Foods 518,Commercial,Albany,NY,Northeast,,B,True,True,0.0,0.0,0.0,41471.03,0.0,41471.03,1,0.0,10
CUST0000519,Metro Foods 519,Municipal,Chicago,IL,Midwest,,A,False,True,0.0,0.0,0.0,21559.56,21559.56,0.0,0,1.0,5
